"","ens.model.kmeans$cluster","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"472",4,-0.23976810563272,0.121128487606093,0.165087958672041,0.100753399759776,0.0915117347948171,-0.16413934351132,-0.0248985151394974,-0.0597542972360592,0.137804860341083,0.00986881232854072
"473",4,-0.242822900889046,0.0847171933328892,0.177350338773504,0.107924349612066,0.0315548290816882,-0.0862151246931723,-0.149240063484937,-0.0669874273555805,0.148878279387881,-0.0880715120303094
"474",4,-0.246542752495642,0.0723733906441111,0.184508972297519,0.085915899497632,-0.0679465236483007,0.0427206271355145,-0.160560833847049,-0.0556292717914997,0.144331723496214,-0.163889380558381
"475",4,-0.255502497058588,0.0688512746611445,0.184870936244925,0.0390396596383945,-0.149600742284228,0.126137858454697,-0.0464612592809351,-0.00625491831358289,0.113697046325448,-0.200895521283438
"476",1,-0.265387400894202,0.0730757428704271,0.184163501557726,-0.0205887314258934,-0.150133300161292,0.0971206436343252,0.10642942953639,0.0517661798582524,0.0638216997212526,-0.195645975840852
"477",4,-0.274440041708552,0.0695195143872777,0.183031471766201,-0.0678411616034734,-0.0708310801245516,-0.0256426515649654,0.181569804188614,0.0903656771347657,0.00270559517017968,-0.153109155129042
"478",4,-0.273157543758877,0.0538089219458772,0.18533293152052,-0.0885889917983939,0.0427049027986608,-0.15260047252542,0.11322446848454,0.0844622110564174,-0.0516717380853993,-0.0863208466990745
"479",1,-0.281058883129877,0.0216175775086664,0.173939621540876,-0.0838804510313238,0.0882283969975075,-0.179706510043611,-0.0494382387347945,0.0549176932747976,-0.101251236652703,-0.00782562993994603
"480",4,-0.291931440542225,0.000724122926278156,0.152893673930359,-0.0826197292143043,0.0455062255966353,-0.0829325688223113,-0.189070042709099,0.00871483851159221,-0.132869298464155,0.0643245455056266
"481",4,-0.297157787406097,-0.00894017916653918,0.129901966275794,-0.0988002346929725,-0.0384151166439973,0.0709555650048047,-0.201184599527962,-0.0131721650729496,-0.140104325256194,0.121083117488747
"482",4,-0.313270137444373,-0.0081959884208545,0.0972977115621424,-0.134581932254712,-0.115242995471337,0.178234561551946,-0.0722962260956601,0.000345919415525191,-0.13804476067664,0.15419505869622
"483",4,-0.32803213206125,0.0199287896187808,0.0663432485488114,-0.1879453427435,-0.111443176267797,0.162044735161415,0.100522201121254,-0.00940496230536306,-0.122302735808623,0.149909892867822
"484",4,-0.335502097545425,0.0132751090122021,0.0431565285818783,-0.210719242056793,-0.00935183873792963,0.0327063972985864,0.202763901976249,-0.00339124531323005,-0.0841875006373489,0.12141998571612
"485",4,-0.330734268592416,0.0139485617395862,0.0291508374376621,-0.207674693795035,0.129810034959766,-0.108996744573178,0.135705711044492,-0.0677726945422405,-0.0220363292327632,0.0658477252343635
"486",1,-0.329989736176243,0.0133475161838581,0.00535691267891641,-0.180015797639413,0.184842763643622,-0.138787870385792,-0.0452581714786906,-0.171349276876532,0.0414759448864749,-0.00187941437991428
"487",4,-0.343386506890853,0.0140937742379527,-0.0363537149401151,-0.149772103975412,0.108924050382059,-0.0274835831808214,-0.185467273811833,-0.251063258418447,0.0910236467588143,-0.0628955882802011
"488",4,-0.35720732146528,0.00639532743720571,-0.0799229276985676,-0.130132175361538,-0.0178220578004684,0.128501251502457,-0.16147254173983,-0.237849761187567,0.12899828143081,-0.0969865143542483
"489",4,-0.372601226744666,0.0159363025408459,-0.120107548119902,-0.134722805918058,-0.10690884623149,0.203368943212624,0.00502521889585512,-0.170574215620475,0.142411621298209,-0.104857920124273
"490",4,-0.385630433251683,0.0166239079203138,-0.149796686143928,-0.136984758827686,-0.0915576481207828,0.128522818538557,0.195414586458146,-0.064798752913095,0.130807527213681,-0.0877268604167217
"491",4,-0.389415428333569,0.00892627724315887,-0.163248986889042,-0.116391279463942,0.021960143636099,-0.0525260114444195,0.256521002291227,0.0166171494345759,0.105233004975997,-0.0574847790469848
"492",4,-0.384352186078772,-0.0226196132092958,-0.164738126876648,-0.055950493049463,0.147638728086403,-0.20955057058423,0.133773279938385,0.0639986639247531,0.0739755838809281,-0.0212485053080794
"493",4,-0.386370678315135,-0.0688375627251712,-0.169063382439044,0.0282385316722106,0.174115444157464,-0.222329808196679,-0.0890472589544102,0.0822419812687479,0.0357323033547283,0.0113830738047351
"494",4,-0.382639378107116,-0.0861823954033127,-0.167880603611371,0.0928223306709568,0.0965776175012218,-0.0796309800168095,-0.258883601574646,0.0708878629653492,0.00728759003056879,0.030624028613523
"495",4,-0.378120853163306,-0.117707239722745,-0.160471658763805,0.139575308362267,-0.0247752663155941,0.116346734526463,-0.239866775589859,0.135151178428682,-0.0107789177677685,0.0499971892608357
"496",4,-0.362030411545938,-0.116964463789544,-0.133869289669227,0.147073689239928,-0.0803771455693919,0.22486568845561,-0.0704586505256547,0.200268546364633,-0.0164185831903119,0.0571659988087176
"497",4,-0.328926707274028,-0.108701879169965,-0.0849208496978024,0.144213881973529,-0.0122556000820926,0.182016167417216,0.116099949514068,0.245959768621744,-0.0106878014204054,0.0519259554556274
"498",4,-0.297424939323077,-0.103017612250548,-0.0311318318891667,0.154769027722206,0.120551229405261,0.0451533643094208,0.179051697131671,0.230430187593612,-0.00808058030831662,0.0316605277426097
"499",4,-0.269457813893657,-0.101569580204936,0.0175419765061133,0.184215706860393,0.222927413412643,-0.0650488461409458,0.0836473711003366,0.142338392830438,-0.0148804551829174,-0.00230117902715318
"500",4,-0.245465166261192,-0.120608727023849,0.0566126196227773,0.228449563705176,0.226654271019291,-0.060920256801827,-0.0744765230437465,0.045053425488457,-0.0255497684760532,-0.0355438908908932
"501",4,-0.23927183376935,-0.14397242005463,0.0782951083580365,0.258206260561698,0.114618930353048,0.0512842355749441,-0.159573213240136,-0.0266907639152112,-0.040516077391463,-0.0592881993165456
"502",4,-0.222153228970865,-0.115270163555464,0.104137345980931,0.234996528838359,-0.0159357841080183,0.174946021381723,-0.111297989711312,-0.106507049772088,-0.0436912148626086,-0.0747749227121644
"503",4,-0.220996974140192,-0.0935597852699837,0.114964891252126,0.187794228640682,-0.13131512801016,0.212811094885049,0.0645693274686755,-0.112960492837848,-0.0634600742746185,-0.065722788901169
"504",4,-0.208084016318491,-0.0906871715680914,0.137083372898052,0.138553438479018,-0.122592410802834,0.0985275884292931,0.243109173854893,-0.0709425130610497,-0.0667956209925528,-0.0340404581401659
"505",4,-0.194382316416531,-0.096375095115465,0.160369896183208,0.104378240455683,-0.0355277656108824,-0.102050671673004,0.275873239249549,-0.0485025833679075,-0.0587288416640293,0.00689553504224359
"506",4,-0.193132311856204,-0.109512631978629,0.168663829469813,0.0903937653341258,0.0181870335619202,-0.252600971015907,0.136345430625965,-0.0658673424990418,-0.0500690848055289,0.0439996162616261
"507",4,-0.19873604950647,-0.124277343513832,0.162222729270642,0.0807873994617577,-0.0212217942352117,-0.261335007835256,-0.0703983137399489,-0.100395594197942,-0.0341499462240959,0.0683745271558532
"508",4,-0.197952870562672,-0.15261915334331,0.153819089351853,0.0644777346950315,-0.12320501437463,-0.147097411110616,-0.195043941772415,-0.0805600943124348,0.00203360934791756,0.0848072818987512
"509",4,-0.186195575007021,-0.161547690070701,0.151253649277525,0.0188166704559016,-0.218270341566343,-0.00600037750419739,-0.176242452236502,-0.0248271214432739,0.0516915564083364,0.0880622522503298
"510",1,-0.169019554000631,-0.141917843025353,0.151108539376139,-0.054924381689465,-0.250022059613812,0.0663819782020276,-0.0517403280174708,0.03534256411725,0.092910176732639,0.0729492936208728
"511",1,-0.160871313247315,-0.113158017033796,0.142990956509472,-0.132776448748607,-0.207516222112749,0.0336600817892726,0.0819957129470447,0.0823899824130676,0.105790773805471,0.0403516297050019
"512",4,-0.138844863430555,-0.106300495131804,0.14246168906189,-0.181608725610477,-0.0745710797307848,-0.0756793820081149,0.124319356038762,0.118598083923341,0.105993088995061,-0.000289804997136971
"513",1,-0.127092517526653,-0.135662767468942,0.130211380912471,-0.18611789745831,0.0481512852025956,-0.161321142467242,0.0403508494909177,0.142405093885798,0.0811869881276023,-0.0396486595226436
"514",1,-0.11777254974816,-0.169095913166326,0.111491602942452,-0.169109946936212,0.111266183506892,-0.14591142299004,-0.115957544666387,0.123051054043369,0.0494596089790267,-0.0764965452613608
"515",1,-0.0987844081515208,-0.1864653428547,0.0946035309188626,-0.15261347234007,0.109765112265301,-0.0198235193754599,-0.235680880939338,0.0818576151005125,0.0267271532738197,-0.10009608611235
"516",1,-0.0890428409980199,-0.218504695358327,0.068825560635631,-0.135359823489223,0.0528977999970603,0.149700115903356,-0.215727130099835,0.098303399431122,-0.000450595120360383,-0.0936685007852587
"517",1,-0.0847060569974476,-0.22768436424485,0.0420053610292217,-0.138892665202404,0.0164822517684961,0.254540010332396,-0.071893594696911,0.115155828444096,-0.0304567372538962,-0.0690921749899314
"518",1,-0.06055884169773,-0.217345697182933,0.0335757758554709,-0.148668369597249,0.0810366224970873,0.231897687830527,0.0906591444319659,0.103410717478194,-0.0442322360040705,-0.0345678819315434
"519",3,-0.0458133955762438,-0.237848158160802,0.0215425353886747,-0.125445859377375,0.185318474765883,0.122084246506846,0.1714886936561,0.0943344504854945,-0.0605461731885591,0.00970121432195757
"520",3,-0.0292014213055363,-0.261116550132132,0.011725481633757,-0.0774454958628262,0.282236928888514,0.0119617175221596,0.116603976666088,0.0336160482037133,-0.0680035247192389,0.0453855518194976
"521",3,-0.0155545629748767,-0.29576056431771,-0.00235071396711189,-0.00952241238564154,0.299874196614181,-0.0117395931580271,-0.0146825476904041,-0.0441034033207042,-0.0651028579812765,0.06805399091499
"522",3,-0.00364779395762731,-0.329369775092945,-0.0186225760151153,0.0549680109666832,0.226994558299424,0.0622429584518788,-0.111233536320715,-0.106094869033193,-0.0456913191266992,0.0764752024241706
"523",3,0.000239844208409275,-0.349825468166529,-0.0391804305026556,0.0949698834150327,0.0944348531554776,0.169355607363643,-0.0884690543089744,-0.128858085472746,-0.0213161369214819,0.0720625158705493
"524",3,0.00252616557754855,-0.336726331303137,-0.0579088718968001,0.0966033869304314,-0.0234960654360757,0.213489933624006,0.0440363060504866,-0.13837670497341,-0.00100530738176063,0.0510618927502022
"525",3,0.025523774644196,-0.336474873679836,-0.0546170182816748,0.0941117367324286,-0.0314617965142081,0.130894127898883,0.197725821695342,-0.101614654554226,0.0345369717922709,0.0270224649945855
"526",5,0.0547961061975364,-0.338877827709114,-0.0398133513225491,0.101678774241985,0.0350780529248417,-0.0338743340164032,0.240329657975324,-0.0769352386304216,0.0734459342285031,0.00080238949208758
"527",5,0.0787669109365295,-0.344583993018425,-0.0291318681452378,0.124764568993978,0.0799723867816551,-0.168901756718492,0.137536290922585,-0.0828196026778987,0.0965407372191825,-0.0259060149660646
"528",5,0.0979576066661609,-0.365979056199441,-0.0247032588382565,0.158606557972052,0.0500008078950931,-0.194231901240574,-0.0266369812003642,-0.0777738292257751,0.1077441747932,-0.0446486656860476
"529",5,0.114105776534061,-0.379619932959326,-0.0232315336105944,0.176541317548028,-0.0512462349953567,-0.112939228333974,-0.138566176225933,-0.0496257070015629,0.111677780256335,-0.0526628310787622
"530",5,0.130506225519045,-0.370510085334092,-0.0214319448200973,0.160304274043034,-0.174425924851373,-0.000190506169957497,-0.12694691460869,0.00368754307570333,0.100040383346854,-0.0507245731227722
"531",5,0.144413452310677,-0.352328745318702,-0.0197455996047779,0.117258402332277,-0.254829841834069,0.0497934647111682,-0.0050101208336919,0.0880220614708436,0.0642323029502669,-0.0397284082275505
"532",5,0.168133680658974,-0.323801641032333,-0.00629606583372559,0.0624799276198794,-0.226653592325511,-0.0116851682476478,0.119614714667719,0.159390469792218,0.0221135621958207,-0.0261583437458997
"533",5,0.201281379455607,-0.287562577463615,0.0138924447698957,0.0161345124108237,-0.124116549084982,-0.13404115246333,0.134221028792226,0.17530432519982,-0.0254417011777892,-0.0164253048557707
"534",2,0.21518032591456,-0.275009288324333,0.0149366841310003,-0.00323443186153988,-0.0600499979684408,-0.213002652937649,0.0347644476929172,0.163745086223955,-0.0912122449437441,-0.00860252584443348
"535",2,0.228154594418289,-0.263048134634163,0.0101269344908267,-0.0152963482564884,-0.0481524726617947,-0.193839710679881,-0.10851995699257,0.118622498532518,-0.140658085013944,-0.00551983850931556
"536",2,0.236235341086201,-0.23314963575383,-0.0038959487507428,-0.0406200377990696,-0.101467711945622,-0.0808549300889321,-0.196232574576778,0.0571605737012256,-0.169553092303561,-0.00398188274888031
"537",2,0.249511916135544,-0.18649645556158,-0.0190297668532692,-0.0860364054136492,-0.165313640464941,0.0504514210857058,-0.163766674982327,0.0113905440056219,-0.174274403854642,0.00220492266663144
"538",2,0.269381205006875,-0.160418420405131,-0.028747342060515,-0.128668410391382,-0.166604717735861,0.108306922537836,-0.0306290584805122,0.0285759207698617,-0.149604449473732,0.0232460257434209
"539",5,0.286841370896311,-0.117708400150591,-0.0365917589733404,-0.170914507201987,-0.0930044232470055,0.0658977621030394,0.0859467884418392,0.0205821577179745,-0.103993007047862,0.0441724655652946
"540",2,0.306190912515875,-0.096277256161752,-0.0433967079024498,-0.182470695462684,0.0251193709810717,-0.0289951515004448,0.109645139416375,0.00399810551071201,-0.0472419507377765,0.0635239394376195
"541",2,0.31510920297382,-0.0825526296469893,-0.0607174897761781,-0.16725551921531,0.105379535241498,-0.0884413388928201,0.0275216346365327,-0.0427991178781368,0.00346603528459334,0.0710703857752197
"542",2,0.306822536636279,-0.0755862162260792,-0.0941019246074932,-0.138222820781513,0.0952655382832986,-0.0592782377037392,-0.0799829757544692,-0.0941107724951091,0.0390655470553235,0.0629217342167199
"543",2,0.30547305166873,-0.0772424616769943,-0.122430250261296,-0.107495543612463,0.0458571035075687,0.0274494627930644,-0.121254629619325,-0.106596099213057,0.0745483444959214,0.0448555400287585
"544",2,0.31105476578081,-0.0651580566740213,-0.14311805610904,-0.0899233813932273,-0.00367468668968562,0.108059963134986,-0.073653184770735,-0.0928624056489963,0.0993929207973351,0.0186500188437265
"545",2,0.311959924127089,-0.0677956788516567,-0.160457134540861,-0.0698764877383954,-0.0210941659827808,0.12426575384284,0.0365957594276047,-0.0291154980645071,0.104719219813983,-0.0053517636289841
"546",2,0.319811962307227,-0.0670845408379133,-0.16328431195224,-0.0458094301786293,0.0288725606481333,0.0586682886996925,0.118840538623077,0.0270939558574904,0.102122474270859,-0.0289891471614394
"547",2,0.315095927005679,-0.0675926177481689,-0.169577911595447,-0.00924012337938266,0.0788970289663827,-0.0313670774584576,0.115071646693625,0.05362866528357,0.0737343095842267,-0.0508628855977198
"548",2,0.317847854124325,-0.0747200123969161,-0.167427352491157,0.0399507864700383,0.11587249809885,-0.0864672635501401,0.033731062438964,0.0539970450392719,0.0415197106873711,-0.0668686721801064
"549",2,0.321275743343244,-0.0768319729888807,-0.162323535321981,0.0886352895390345,0.0992944063326018,-0.0656320019178483,-0.0687733059467156,0.0348114113180956,0.00975792866105742,-0.0735727704466293
"550",2,0.312470295408958,-0.0723928615305633,-0.163781322133053,0.122803326571335,0.0144559695324096,0.0163361999488697,-0.108652173057548,0.025383730493597,-0.0293363374411684,-0.0670322988866164
"551",2,0.306862776012665,-0.0514735755463859,-0.159162205463493,0.130279478008723,-0.0697890691546764,0.0875015381039234,-0.0532375217595384,0.0279010552820785,-0.0640169917512264,-0.0489470337151291
"552",2,0.311038102132777,-0.00649418066528519,-0.14310565073192,0.112530557657063,-0.0995490496016577,0.0894710177518346,0.0488690172823574,0.0172597056633847,-0.0878564095109617,-0.0253669185833713
"553",2,0.332093477385277,0.0210852566322428,-0.110692958757096,0.102680536915722,-0.0492867564554454,0.0136565770584416,0.122577635269307,0.0249294027349578,-0.0901343544733833,0.00816044557978658
"554",2,0.341680282202839,0.0217757862987361,-0.083439859393395,0.114321116787702,0.00872930617519337,-0.08199165124901,0.111061054246534,0.0406896530871918,-0.0882297762128533,0.0456605270946383
"555",2,0.349594784589911,0.0177047925695531,-0.0562270062168363,0.135125076841136,0.0435779480658184,-0.133760639733842,0.018239824432832,0.0312654651501369,-0.0713012388748477,0.0734981503008359
"556",2,0.360066980312229,0.0246041368068366,-0.0282696112334313,0.14950201800959,0.0294875843526178,-0.103192872270364,-0.0937447628498512,-0.00189776372609346,-0.0361215284520893,0.0848913796132062
"557",2,0.363371074980468,0.0501692751970154,-0.00938779804120678,0.141724613295265,-0.0478925470553614,-0.00616865352952516,-0.140475072774917,-0.0369021455621024,-0.00246392585601255,0.0777181713400847
"558",2,0.359776625655369,0.0606155427478652,0.00310470031643838,0.120820806428512,-0.132685451087344,0.0792281536248758,-0.0695187764398508,-0.00826575643981903,0.0222865836860925,0.0628130961212091
"559",2,0.360920572168448,0.0670518729486401,0.0233863946770266,0.0890592942572031,-0.143014846974151,0.0758878664341332,0.0581484617203072,0.0495446177433007,0.0471676351955008,0.0401347294698725
"560",2,0.375819463555647,0.0725555381692788,0.0584778941498381,0.0614182339609978,-0.0567307830189553,-0.015577516373405,0.127760814561377,0.0852221094704898,0.0771128655552411,0.00991286531180132
"561",2,0.397408760220408,0.0831403280361025,0.0963552336005798,0.0474354703542314,0.0525788836762083,-0.110707081712606,0.0716435845154289,0.0647209434902033,0.0968286578696119,-0.0257731092018907
"562",2,0.396658008893598,0.0809900752126847,0.110169950326496,0.0494927858824383,0.0720200560997576,-0.118481746504901,-0.0532291823065028,0.027037457998408,0.0809395112681004,-0.0578663624299522
"563",2,0.394017819823531,0.0641985802940896,0.116367386930397,0.0534002836092035,0.0274877538893324,-0.0401306856128665,-0.138847521899043,0.0149212518692687,0.0537721695895292,-0.0767387504652096
"564",2,0.388479709747525,0.0554839846731261,0.117110252504133,0.0398147159227042,-0.0459039247503058,0.0654457503357431,-0.124852652423391,0.0273835880299311,0.0173674371797908,-0.0793996575803307
"565",2,0.38857650636975,0.0460143852704683,0.122349659754135,0.0141867057608971,-0.076478865510851,0.117268260087543,-0.022291301506471,0.0716944247834211,-0.0159515435597667,-0.0626067651202656
"566",2,0.383423133971418,0.0379742683321525,0.127118069586426,-0.0140964931089529,-0.0465746367194497,0.0827339676886233,0.0856712048065911,0.109501693223568,-0.0455297813883402,-0.033552250128108
"567",2,0.39075421285435,0.0369630085774118,0.141678324311293,-0.0346663709404017,0.0476227261499191,-0.00781710690080551,0.108776149564166,0.0976106876434281,-0.0565211613716077,-0.00289612193847084
"568",2,0.399254731119316,0.0219267876664265,0.152725133078932,-0.0320448719501146,0.128810464432118,-0.0711956467976027,0.031936658875176,0.0578370543788413,-0.0577075439352664,0.0271733981097485
"569",2,0.400634690901988,-0.00260700974019742,0.152798519047962,-0.0161751008335023,0.141363026707468,-0.0501406872651205,-0.0810680982599693,0.00924737543385301,-0.0506924603678665,0.0513504358069348
"570",2,0.402365763397494,-0.0268321672190659,0.148456732496194,-0.00438639784902352,0.0968330849603859,0.0421675750846568,-0.140592057100662,-0.0244170108482125,-0.0301421046560074,0.0663588146587292
"571",2,0.386107992451384,-0.0284225041546577,0.127426502312166,-0.0170098054768983,0.0011392373017115,0.147305028954185,-0.094977040684455,-0.0493553895346594,-0.0207177054150041,0.0657823680594984
"572",2,0.371206816260146,-0.0254153616482375,0.106632021898897,-0.0460368002376806,-0.0546284044281026,0.177318527974293,0.0397449234426011,-0.0476907420441914,-0.012886085462146,0.0516703817939421
"573",2,0.366421459832663,-0.0158385203933171,0.0948620039803414,-0.0786906740951066,-0.0246389977761541,0.100553538606888,0.159332415460277,-0.056547476771258,9.18026549456832e-05,0.02427449889584
"574",2,0.371989311439255,0.00427606177395515,0.0883245355604407,-0.101110481454417,0.0551802816871195,-0.0264898596483614,0.167925660886426,-0.107652580450932,0.014094060835737,-0.0124622240160738
"575",2,0.361207777704569,-0.00402976686456524,0.0645443867373774,-0.0940071617712778,0.0849291624268168,-0.109336839798114,0.0785435082438602,-0.147037286734113,0.0124434716214399,-0.0428503261288061
"576",2,0.332442918389968,0.00467818938164307,0.0220464283126415,-0.0911321959652083,0.0250613429264671,-0.10004046265771,-0.0373339355990369,-0.205243539931177,-0.00131945381062148,-0.0688902924174043
"577",2,0.313855314934023,0.0107709792850381,-0.0169737468283277,-0.094938081340792,-0.0641268798853651,-0.0328302522682095,-0.0821569157351758,-0.213770446326936,-0.00341449817363716,-0.0751197977914493
"578",2,0.292327935068054,0.0146121625182282,-0.0573952142638766,-0.108879388359676,-0.15050738474503,0.0253947049498779,-0.0297765489142446,-0.161782633528969,-0.00431577141101874,-0.0575411072258823
"579",2,0.285063246496397,0.0106533618131948,-0.0809034603223858,-0.122767965757333,-0.151827831990553,0.00903698424062194,0.0661558722923807,-0.0655831093926983,0.0129316643728063,-0.0196554640184807
"580",2,0.280209666754715,0.0183806101235453,-0.0960976143195633,-0.131841087733705,-0.0892914225848874,-0.0683229776425575,0.106520769578711,0.00497152961996326,0.0341567680103203,0.0213207726705069
"581",2,0.277636446463326,0.0254598151416916,-0.107277814139313,-0.123697327522465,-0.0114320135391591,-0.141555246145102,0.0526349523402053,0.0391740011848937,0.0515834731191188,0.0536109301726298
"582",2,0.26163720420603,0.0441169165746064,-0.129946661373006,-0.109705186173345,0.00319248774565123,-0.141271459272436,-0.0578931459160023,0.0254741129528139,0.0469461945088202,0.0635716163975188
"583",2,0.238115519079666,0.0740122845179643,-0.16102546124978,-0.103043823902714,-0.0505013916580638,-0.0630071042272897,-0.132238743740116,-0.00377322518294371,0.0219988049102615,0.0493434107553242
"584",2,0.220220835146414,0.103445606801484,-0.18741136430223,-0.105795862033558,-0.111230450010924,0.0305575267849898,-0.108937776168653,-0.00314341890956421,-0.00871777938089552,0.0214377460104829
"585",2,0.216474922715038,0.115609537167258,-0.197045785850271,-0.10510566450332,-0.108031641415685,0.0652173844661286,-0.0125543871732398,0.0453610033604963,-0.029439587353696,-0.00540858671450987
"586",2,0.202693357992953,0.162018064690645,-0.207580736509239,-0.115283335563092,-0.0707276013877207,0.0347117513570261,0.0627689127726226,0.0383757291245972,-0.0571799130289214,-0.0380672417754983
"587",5,0.195852421050376,0.200148557602125,-0.211016258921796,-0.110015455392065,0.000373171726504327,-0.0303031500750346,0.0763094064266011,0.0124811390581572,-0.0767884105248341,-0.0623787243580748
"588",5,0.179765244976134,0.211803633845247,-0.218703428294903,-0.0788156398386445,0.0486348581882267,-0.0740347963367686,0.0279944914879974,-0.00473441168744124,-0.0897237615051858,-0.0665950339238824
"589",5,0.163436417072366,0.244849155126546,-0.225791176529694,-0.051148098824016,0.0519546603675831,-0.0607942545592201,-0.0530960906302539,-0.0645417699488845,-0.0898763873841451,-0.0599652497055786
"590",5,0.156453557056886,0.243313139900677,-0.223414740269131,-0.00905151241690465,0.0345631955560199,-0.00394085686013401,-0.0886418999070745,-0.0627022778152468,-0.0647640107631211,-0.0278826142988817
"591",5,0.154088146187313,0.246435679458467,-0.209581110237404,0.0266286560003267,0.0210205647089482,0.0554475181783701,-0.0704758569151419,-0.0391632176755881,-0.0166576386772181,0.0178596161658159
"592",5,0.149015594223135,0.268451524137439,-0.19198605547915,0.0488500349198489,0.0125529503784666,0.0875225466134011,-0.0171269298465077,-0.022182615509187,0.0298885421416958,0.0612290976182302
"593",5,0.133568717230731,0.282905654961437,-0.176895026034347,0.0701283251228603,0.0102088707125366,0.0765082965874018,0.0486691038139615,0.00408897093571648,0.0573661078038505,0.0913451846473208
"594",5,0.130180213356762,0.281473562228011,-0.146919088823986,0.0997592206661534,0.0536365470019719,0.0209231460918433,0.0827377634072064,0.0370018428250719,0.0815640735174219,0.100727389010041
"595",5,0.120901941252281,0.27259724840569,-0.116427001365823,0.137586283880445,0.0882108200135492,-0.0330445586666132,0.0555422413312227,0.0544656722915476,0.0860364491133532,0.08476568254013
"596",5,0.114318588934562,0.254396724151828,-0.0819920129617028,0.179385468673338,0.0962841717009781,-0.0489853780784989,-0.00893070825805209,0.0603772800372982,0.0757684809529922,0.0459131645729406
"597",5,0.110995101445201,0.249909567056253,-0.0440048252277063,0.207706625816966,0.0693631648032532,-0.0149176746049342,-0.0685181533173738,0.0445185399610416,0.0586058359151564,-0.00861957776654492
"598",5,0.102559107531868,0.236948971471488,-0.0081848085634951,0.225669613022217,0.0135231713974798,0.043679411428143,-0.069307603394374,0.0568464422900049,0.0343188684099329,-0.0579646072171575
"599",5,0.0904827038790234,0.236676728934818,0.0271648418661866,0.220177304628645,-0.0372376661142663,0.079234055219838,-0.0142699724586931,0.0656604186353291,0.00412899419244587,-0.0959355583237163
"600",5,0.0885447085670838,0.243530196396863,0.0714447934337555,0.199413544752626,-0.0365924255914372,0.0599071390755896,0.0537081840282675,0.0639191466920966,-0.0178972162405134,-0.113723489476512
"601",5,0.0804890674323526,0.263653663991991,0.110131441898612,0.16899579160992,-0.0178756581681647,0.00642444096656976,0.0805841140157118,0.029050305623809,-0.0414088655937086,-0.11006790957668
"602",3,0.0846760518383896,0.271505781922298,0.152713516700361,0.145733263795945,0.0198552221157127,-0.0485694801603031,0.053433280380138,-0.00679366664709767,-0.0524758337263623,-0.0807720920075478
"603",3,0.0708668625190803,0.259533560700257,0.175470798652175,0.130975189233995,0.0051926349527585,-0.0622499323124361,0.000107511100681779,-0.0234591760414786,-0.0715871543118267,-0.0310079746036627
"604",3,0.052119731452963,0.246407314324197,0.18960449333543,0.108538611714907,-0.03784423957359,-0.0398054212201065,-0.0363396312367825,-0.0318069755264661,-0.0807799882523003,0.0241587690709354
"605",3,0.0313150478803476,0.238612782657939,0.19810550274755,0.072233374464045,-0.0863972210680296,-0.00772151085902025,-0.0318714001989747,-0.0317882003629899,-0.0780020148304883,0.0724926025994478
"606",3,0.0081619793517076,0.24486950721767,0.199953933870811,0.0195973163372154,-0.123315557933931,0.00547340498832635,0.00496682168222395,-0.0379250367363805,-0.0713896908398438,0.101641986137961
"607",3,2.14187607994925e-05,0.257047808054171,0.207588287934064,-0.0386030606243118,-0.107128892432568,-0.0179955624509777,0.0397752382926258,-0.0513948638231115,-0.0481773284915548,0.10688561669767
"608",3,-0.0116727620928979,0.258979414039775,0.207674936697565,-0.0864352643293933,-0.072117971649043,-0.0559051132665786,0.0417970325282115,-0.0601790814323057,-0.0202148632790177,0.092013014771548
"609",3,-0.0208162550130769,0.241164582613282,0.204508832555955,-0.115531706360074,-0.0278131813153267,-0.0827211397813532,0.00716610060543849,-0.0519973275952174,0.0154617603526329,0.0643351425571341
"610",3,-0.0399125341544695,0.218119102112576,0.189492003743485,-0.134521017551924,-0.0117956713376334,-0.0713259964186853,-0.0457089033923258,-0.0442743435619442,0.0474232899645734,0.027422665111237
"611",3,-0.0581858748919649,0.197475495371853,0.171126161847835,-0.151665986158451,-0.0094614196582194,-0.0263137468480083,-0.0809455996672226,-0.0373801212395723,0.0809031030433623,-0.0123541232463648
"612",3,-0.0692024609045657,0.18788271836423,0.154607012353342,-0.171667427511611,-0.00299243417426884,0.0294212797294662,-0.081095945934765,-0.0329136195013629,0.111890223854036,-0.0473198762712871
"613",3,-0.0846585282214293,0.168977323710206,0.131531010076328,-0.184697327869044,0.00418096480436477,0.0709610786135501,-0.040787278710559,-0.00523933359075512,0.120722832319603,-0.0680870685250471
"614",3,-0.0993663679693276,0.158837218788922,0.107986029362654,-0.196113177388235,0.0332932948120921,0.07783241265465,0.0074471999479348,0.00806153305125008,0.109827569663427,-0.0786905286325635
"615",3,-0.121653744240212,0.147415777435927,0.0776532923035951,-0.197958547688565,0.0647434489050888,0.058989623050949,0.0371318851385602,0.00801349622858132,0.0731531370887041,-0.0793512947769809
"616",1,-0.13119310774436,0.125246994269103,0.0561490787352065,-0.182412607006908,0.118396848800846,0.0285840541296313,0.0318885305981078,0.00605015193329705,0.0342425599318405,-0.0675895751710455
